price,location,bed,bath,carport,surface_area,building_area
750000000.0,"Sidoarum         , Sleman",3.0,2.0,1.0,102,70
999000000.0,"Ngemplak, Sleman",3.0,3.0,1.0,103,100
725000000.0,"Gondokusuman, Yogyakarta",3.0,2.0,2.0,114,71
999000000.0,"Demangan, Yogyakarta",4.0,4.0,1.0,103,100
1300000000.0,"Kalasan, Sleman",2.0,1.0,1.0,320,142
1300000000.0,"Ngaglik, Sleman",5.0,6.0,1.0,320,142
1480000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,93,50
6850000000.0,"Caturtunggal, Sleman",16.0,16.0,0.0,866,900
950000000.0,"Gamping, Sleman",3.0,2.0,2.0,115,75
1500000000.0,"Gamping, Sleman",3.0,2.0,1.0,112,80
690000000.0,"Sewon, Bantul",3.0,1.0,1.0,138,138
1900000000.0,"Sewon, Bantul",3.0,2.0,2.0,143,187
2400000000.0,"Maguwoharjo, Yogyakarta",5.0,5.0,2.0,123,170
255000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,73,36
235000000.0,"Prambanan, Sleman",2.0,1.0,1.0,73,30
1700000000.0,"Tempel, Sleman",6.0,3.0,1.0,500,400
1100000000.0,"Banguntapan, Bantul",3.0,3.0,1.0,112,103
1950000000.0,"Depok, Sleman",3.0,3.0,0.0,188,128
690000000.0,"Sewon, Bantul",3.0,1.0,0.0,138,138
890000000.0,"Sleman, Sleman",0.0,0.0,0.0,107,90
610000000.0,"Kasihan, Bantul",2.0,1.0,1.0,90,55
1950000000.0,"Depok, Sleman",3.0,2.0,1.0,128,188
615000000.0,"Sleman, Sleman",3.0,1.0,1.0,167,130
3100000000.0,"Ngaglik, Sleman",13.0,13.0,4.0,223,250
785000000.0,"Gamping, Sleman",2.0,2.0,1.0,96,65
400000000.0,"Kasihan, Bantul",2.0,1.0,1.0,80,45
610000000.0,"Kasihan, Bantul",2.0,1.0,1.0,90,55
2800000000.0,"Depok, Sleman",3.0,3.0,2.0,105,138
5000000000.0,"Ngaglik, Sleman",4.0,4.0,0.0,193,300
3200000000.0,"Mlati, Sleman",4.0,3.0,1.0,143,180
1100000000.0,"Depok, Sleman",3.0,2.0,1.0,160,150
350000000.0,"Sewon, Bantul",2.0,1.0,0.0,75,40
1400000000.0,"Depok, Sleman",3.0,2.0,1.0,174,150
435000000.0,"Gamping, Sleman",2.0,1.0,1.0,101,45
357000000.0,"Prambanan, Sleman",2.0,1.0,1.0,99,36
725000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,87,80
961000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,107,80
750000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,111,76
5300000000.0,"Gedong Tengen, Yogyakarta",7.0,4.0,3.0,369,262
4500000000.0,"Mlati, Sleman",4.0,2.0,1.0,410,350
560000000.0,"Kalasan, Sleman",2.0,2.0,1.0,104,75
665000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,60
7700000000.0,"Sleman, Sleman",4.0,3.0,0.0,289,600
1400000000.0,"Depok, Sleman",3.0,2.0,4.0,205,80
680000000.0,"Umbulharjo, Yogyakarta",2.0,1.0,1.0,68,48
595000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,90,60
1500000000.0,"Ngemplak, Sleman",3.0,3.0,1.0,150,145
750000000.0,"Sleman, Sleman",3.0,2.0,1.0,130,60
664000000.0,"Kaliurang, Yogyakarta",5.0,3.0,1.0,166,100
1690000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,150,121
2540000000.0,"Maguwoharjo, Yogyakarta",4.0,4.0,2.0,175,130
750000000.0,"Depok, Sleman",3.0,1.0,1.0,103,61
475000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,104,60
5500000000.0,"Kalasan, Sleman",10.0,11.0,2.0,586,480
2300000000.0,"Depok, Sleman",3.0,3.0,2.0,126,130
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
2500000000.0,"Ngemplak, Sleman",4.0,4.0,0.0,339,300
2400000000.0,"Sleman, Sleman",4.0,3.0,1.0,187,135
3100000000.0,"Depok, Sleman",3.0,3.0,1.0,120,213
2360000000.0,"Sleman, Sleman",4.0,3.0,1.0,182,135
910000000.0,"Sleman, Sleman",4.0,2.0,0.0,106,160
2480000000.0,"Sleman, Sleman",4.0,3.0,1.0,196,136
2540000000.0,"Sleman, Sleman",4.0,3.0,1.0,200,135
2400000000.0,"Sleman, Sleman",4.0,3.0,1.0,187,135
2460000000.0,"Sleman, Sleman",4.0,3.0,1.0,196,135
2430000000.0,"Sleman, Sleman",4.0,3.0,1.0,192,135
8000000000.0,"Ngaglik, Sleman",7.0,6.0,0.0,400,440
4650000000.0,"Ngaglik, Sleman",5.0,4.0,0.0,180,220
4400000000.0,"Umbulharjo, Yogyakarta",7.0,5.0,0.0,525,550
2500000000.0,"Kraton, Yogyakarta",6.0,3.0,0.0,393,200
2400000000.0,"Ngaglik, Sleman",3.0,2.0,0.0,238,75
1900000000.0,"Wirobrajan, Yogyakarta",5.0,1.0,0.0,250,210
1300000000.0,"Umbulharjo, Yogyakarta",2.0,2.0,0.0,134,80
1300000000.0,"Depok, Sleman",4.0,3.0,0.0,144,200
850000000.0,"Sleman, Sleman",2.0,1.0,0.0,105,50
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
1780000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,1.0,118,160
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
499000000.0,"Gamping, Sleman",2.0,1.0,1.0,141,56
660000000.0,"Sedayu, Bantul",2.0,1.0,1.0,96,45
750000000.0,"Sleman, Yogyakarta",3.0,2.0,1.0,120,60
300000000.0,"Jetis, Bantul",2.0,1.0,1.0,66,36
1450000000.0,"Godean, Sleman",3.0,3.0,1.0,100,100
750000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,125,78
395000000.0,"Sedayu, Bantul",2.0,1.0,1.0,72,38
593000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,76,50
1870000000.0,"Berbah, Sleman",3.0,2.0,2.0,150,110
1490000000.0,"Maguwoharjo, Yogyakarta",5.0,3.0,1.0,115,156
2600000000.0,"Pogung, Yogyakarta",4.0,3.0,1.0,190,120
875000000.0,"Kaliurang, Sleman",3.0,1.0,1.0,99,70
250000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
580000000.0,"Kotagede, Yogyakarta",2.0,1.0,1.0,66,45
2600000000.0,"Godean, Sleman",3.0,2.0,1.0,200,190
3200000000.0,"Ngaglik, Sleman",0.0,0.0,0.0,252,350
1480000000.0,"Sleman, Sleman",3.0,2.0,1.0,125,100
690000000.0,"Bantul, Bantul",3.0,2.0,2.0,77,60
1820000000.0,"Wirobrajan, Yogyakarta",3.0,2.0,1.0,140,158
730000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,100,85
808000000.0,"Plered, Bantul",3.0,2.0,2.0,78,70
675000000.0,"Plered, Bantul",2.0,1.0,2.0,85,45
2250000000.0,"Ngaglik, Sleman",10.0,10.0,2.0,230,190
690000000.0,"Bantul, Bantul",3.0,2.0,2.0,77,60
750000000.0,"Depok, Sleman",3.0,1.0,1.0,61,103
850000000.0,"Umbulharjo, Yogyakarta",2.0,1.0,1.0,90,70
1800000000.0,"Ngemplak, Sleman",4.0,2.0,1.0,168,140
3500000000.0,"Banguntapan, Bantul",4.0,2.0,1.0,280,80
1100000000.0,"Mantrijeron, Yogyakarta",1.0,1.0,4.0,149,70
3500000000.0,"Depok, Sleman",12.0,12.0,1.0,119,255
1780000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,118,160
1780000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,118,160
850000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,107,80
2530000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,175,130
375000000.0,"Kalasan, Sleman",2.0,1.0,1.0,72,72
1450000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,125,100
1340000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,2.0,103,100
375000000.0,"Kalasan, Sleman",2.0,1.0,1.0,72,72
2560000000.0,"Maguwoharjo, Yogyakarta",5.0,4.0,2.0,179,130
1380000000.0,"Sleman, Sleman",3.0,2.0,1.0,107,100
1700000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,118,70
1650000000.0,"Depok, Sleman",3.0,3.0,1.0,130,130
520000000.0,"Mlati, Sleman",2.0,1.0,1.0,90,50
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
645000000.0,"Banguntapan, Bantul",3.0,1.0,1.0,93,60
235000000.0,"Berbah, Sleman",2.0,1.0,1.0,73,30
1450000000.0,"Depok, Sleman",3.0,3.0,1.0,110,129
3500000000.0,"Mlati, Sleman",13.0,13.0,1.0,215,260
1820000000.0,"Kasihan, Bantul",3.0,2.0,1.0,140,158
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
5000000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,193,300
592000000.0,"Mlati, Sleman",2.0,1.0,1.0,104,50
2360000000.0,"Sleman, Sleman",4.0,3.0,1.0,182,135
2700000000.0,"Sleman, Yogyakarta",4.0,3.0,1.0,213,135
1450000000.0,"Wirobrajan, Yogyakarta",3.0,3.0,1.0,110,129
775000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,145,70
520000000.0,"Sayegan, Sleman",2.0,1.0,1.0,90,50
685000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,120,75
1850000000.0,"Ngemplak, Sleman",2.0,2.0,1.0,405,123
3200000000.0,"Maguwoharjo, Yogyakarta",5.0,4.0,3.0,225,155
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
775000000.0,"Kalasan, Sleman",3.0,2.0,2.0,145,70
775000000.0,"Kalasan, Sleman",3.0,2.0,1.0,145,70
999000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,103,100
750000000.0,"Purwomartani   , Sleman",3.0,2.0,2.0,114,80
195000000.0,"Berbah, Sleman",1.0,1.0,1.0,60,23
195000000.0,"Kalasan, Sleman",2.0,1.0,1.0,60,23
270000000.0,"Nanggulan, Kulon Progo",1.0,1.0,0.0,71,36
725000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,87,80
9600000000.0,"Caturtunggal, Sleman",14.0,14.0,4.0,662,515
227000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,60,28
275000000.0,"Sedayu, Bantul",2.0,1.0,1.0,70,36
270000000.0,"Kulonprogo, Kulon Progo",1.0,1.0,0.0,71,36
2430000000.0,"Sleman, Sleman",4.0,3.0,1.0,196,135
2450000000.0,"Sleman, Sleman",4.0,3.0,1.0,187,135
155000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
2900000000.0,"Sleman, Yogyakarta",4.0,3.0,2.0,189,220
1450000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,105,90
1250000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,161,90
270000000.0,"Wates, Kulon Progo",2.0,1.0,1.0,71,36
699000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,75
699000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,75
699000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,120,75
585000000.0,"Kalasan, Sleman",3.0,1.0,1.0,111,55
278000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,71,36
270000000.0,"Wates, Kulon Progo",1.0,1.0,0.0,71,36
4750000000.0,"Sleman, Yogyakarta",5.0,5.0,2.0,267,340
379000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,94,36
12000000000.0,"Sleman, Yogyakarta",29.0,0.0,0.0,787,727
2250000000.0,"Gamping, Sleman",4.0,3.0,2.0,183,135
735000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,1.0,105,70
270000000.0,"Sentolo, Kulon Progo",1.0,1.0,1.0,71,36
375000000.0,"Kalasan, Sleman",2.0,1.0,1.0,72,72
705000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,75
4300000000.0,"Ngaglik, Sleman",4.0,3.0,1.0,280,185
1290000000.0,"Banguntapan, Bantul",4.0,3.0,2.0,99,105
166000000.0,"Prambanan, Sleman",2.0,1.0,1.0,60,30
775000000.0,"Purwomartani   , Sleman",3.0,2.0,2.0,145,75
1350000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,106,90
425000000.0,"Kasihan, Bantul",2.0,1.0,1.0,107,55
425000000.0,"Kasihan, Bantul",2.0,2.0,1.0,107,55
425000000.0,"Kasihan, Bantul",2.0,2.0,1.0,107,55
6800000000.0,"Caturtunggal, Sleman",6.0,3.0,0.0,407,380
1370000000.0,"Maguwoharjo, Yogyakarta",4.0,3.0,2.0,183,168
4530000000.0,"Depok, Sleman",3.0,3.0,0.0,200,145
299000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
689000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,120,77
2000000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,125,169
1500000000.0,"Gamping, Sleman",3.0,3.0,1.0,125,200
450000000.0,"Gamping, Sleman",2.0,1.0,1.0,83,50
425000000.0,"Kasihan, Bantul",2.0,2.0,1.0,107,55
2680000000.0,"Ngaglik, Sleman",4.0,4.0,1.0,127,100
575000000.0,"Sleman, Sleman",3.0,1.0,1.0,100,70
1800000000.0,"Jetis, Bantul",4.0,5.0,2.0,500,140
435000000.0,"Bantul, Bantul",2.0,1.0,1.0,90,45
4800000000.0,"Gamping, Sleman",7.0,8.0,1.0,223,513
399000000.0,"Minggir, Sleman",2.0,1.0,0.0,100,45
2660000000.0,"Mlati, Sleman",13.0,3.0,1.0,532,412
410000000.0,"Bantul, Bantul",2.0,1.0,1.0,80,42
2160000000.0,"Sewon, Bantul",17.0,4.0,1.0,304,210
335000000.0,"Bantul, Bantul",2.0,1.0,1.0,60,36
260000000.0,"Pajangan, Bantul",2.0,1.0,1.0,88,40
757000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,95,57
2500000000.0,"Kraton, Yogyakarta",3.0,3.0,1.0,247,172
425000000.0,"Kasihan, Bantul",2.0,2.0,1.0,107,55
897000000.0,"Depok, Sleman",3.0,2.0,1.0,107,91
850000000.0,"Sleman, Yogyakarta",2.0,2.0,1.0,98,105
930000000.0,"Sleman, Yogyakarta",4.0,5.0,1.0,211,180
650000000.0,"Sleman, Yogyakarta",3.0,2.0,1.0,98,75
760000000.0,"Sleman, Yogyakarta",4.0,2.0,1.0,132,90
1800000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,120,84
985000000.0,"Sleman, Yogyakarta",2.0,2.0,1.0,125,132
875000000.0,"Godean, Sleman",3.0,2.0,1.0,133,83
595000000.0,"Mlati, Sleman",2.0,1.0,0.0,91,50
800000000.0,"Sewon, Bantul",4.0,2.0,0.0,107,165
800000000.0,"Mantrijeron, Yogyakarta",4.0,2.0,0.0,107,165
550000000.0,"Banguntapan, Bantul",6.0,3.0,1.0,94,94
6900000000.0,"Ngaglik, Sleman",4.0,3.0,2.0,843,450
550000000.0,"Banguntapan, Bantul",6.0,3.0,1.0,94,94
2900000000.0,"Depok, Sleman",15.0,15.0,0.0,140,383
275000000.0,"Gondokusuman, Yogyakarta",2.0,1.0,1.0,61,30
1500000000.0,"Gamping, Sleman",5.0,4.0,1.0,144,250
899000000.0,"Banguntapan, Bantul",3.0,4.0,1.0,100,98
630000000.0,"Godean, Sleman",3.0,2.0,1.0,104,64
2700000000.0,"Pakem, Sleman",1.0,4.0,3.0,644,350
900000000.0,"Banguntapan, Bantul",3.0,4.0,1.0,98,100
454000000.0,"Kasihan, Bantul",2.0,1.0,2.0,112,40
1940000000.0,"Mlati, Sleman",3.0,3.0,2.0,102,138
278000000.0,"Wirobrajan, Yogyakarta",2.0,1.0,2.0,71,36
1450000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,105,90
450000000.0,"Godean, Sleman",2.0,1.0,1.0,82,50
430000000.0,"Prambanan, Sleman",2.0,1.0,2.0,68,45
4500000000.0,"Depok, Sleman",13.0,13.0,10.0,235,470
585000000.0,"Kalasan, Sleman",3.0,1.0,2.0,111,55
5000000000.0,"Ngaglik, Sleman",4.0,4.0,2.0,193,300
3500000000.0,"Ngaglik, Sleman",14.0,13.0,3.0,215,260
1790000000.0,"Gamping, Sleman",3.0,2.0,1.0,108,110
665000000.0,"Kalasan, Sleman",3.0,2.0,1.0,120,60
900000000.0,"Ngaglik, Sleman",3.0,2.0,0.0,128,120
1780000000.0,"Depok, Sleman",4.0,3.0,2.0,118,160
500000000.0,"Kalasan, Sleman",3.0,2.0,1.0,104,80
580000000.0,"Ngaglik, Sleman",2.0,1.0,2.0,98,45
1080000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,85,98
278000000.0,"Gamping, Sleman",2.0,1.0,2.0,71,36
1700000000.0,"Umbulharjo, Yogyakarta",4.0,3.0,0.0,200,190
890000000.0,"Ngemplak, Sleman",5.0,2.0,2.0,142,110
890000000.0,"Ngemplak, Sleman",5.0,2.0,1.0,142,110
760000000.0,"Ngemplak, Sleman",4.0,2.0,1.0,132,90
760000000.0,"Ngemplak, Sleman",4.0,2.0,1.0,132,90
699000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,75
699000000.0,"Ngemplak, Sleman",3.0,2.0,1.0,120,75
945000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,145,85
945000000.0,"Ngaglik, Sleman",3.0,2.0,3.0,145,85
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
675000000.0,"Kalasan, Sleman",3.0,2.0,1.0,125,65
550000000.0,"Kaliurang, Sleman",4.0,2.0,1.0,116,85
2500000000.0,"Ngaglik, Sleman",4.0,3.0,2.0,169,200
2200000000.0,"Banguntapan, Bantul",5.0,2.0,4.0,255,280
875000000.0,"Ngemplak, Sleman",4.0,2.0,2.0,139,120
1250000000.0,"Sleman, Sleman",0.0,0.0,0.0,90,170
525000000.0,"Sewon, Bantul",3.0,1.0,1.0,112,75
3900000000.0,"Ngaglik, Sleman",5.0,3.0,2.0,203,280
1750000000.0,"Kraton, Yogyakarta",5.0,6.0,1.0,347,250
550000000.0,"Banguntapan, Bantul",6.0,3.0,1.0,94,94
1200000000.0,"Sedayu, Bantul",3.0,3.0,2.0,101,1012
15500000000.0,"Gondomanan, Yogyakarta",22.0,22.0,0.0,895,500
850000000.0,"Ngaglik, Sleman",3.0,1.0,1.0,99,70
1290000000.0,"Mlati, Sleman",3.0,2.0,1.0,100,115
750000000.0,"Purwomartani   , Sleman",4.0,2.0,1.0,114,83
575000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,100,80
799000000.0,"Ngemplak, Sleman",4.0,2.0,1.0,110,150
590000000.0,"Purwomartani   , Sleman",3.0,2.0,1.0,88,110
495000000.0,"Ngemplak, Sleman",2.0,1.0,1.0,72,72
69000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,0.0,120,80
495000000.0,"Jetis, Bantul",3.0,1.0,1.0,50,168
200000000.0,"Moyudan, Sleman",2.0,1.0,1.0,60,30
265000000.0,"Kasihan, Bantul",2.0,1.0,1.0,60,36
529000000.0,"Plered, Bantul",2.0,1.0,2.0,110,52
789000000.0,"Plered, Bantul",3.0,2.0,1.0,75,70
550000000.0,"Tempel, Sleman",2.0,1.0,0.0,104,45
2600000000.0,"Condong Catur, Sleman",4.0,5.0,3.0,150,190
2100000000.0,"Wirobrajan, Yogyakarta",4.0,3.0,2.0,200,125
810000000.0,"Godean, Sleman",3.0,2.0,1.0,106,106
1650000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,230,67
650000000.0,"Kasihan, Bantul",3.0,1.0,0.0,114,58
1940000000.0,"Mlati, Sleman",3.0,3.0,2.0,102,138
690000000.0,"Maguwoharjo, Yogyakarta",3.0,2.0,1.0,97,70
565000000.0,"Kasihan, Bantul",3.0,1.0,0.0,152,70
1400000000.0,"Umbulharjo, Yogyakarta",3.0,2.0,0.0,134,200
700000000.0,"Kalasan, Sleman",3.0,1.0,1.0,108,85
1400000000.0,"Kasihan, Bantul",2.0,1.0,0.0,121,120
650000000.0,"Kasihan, Bantul",2.0,1.0,0.0,84,89
2250000000.0,"Sayegan, Sleman",5.0,2.0,0.0,732,277
890000000.0,"Kotagede, Yogyakarta",3.0,2.0,1.0,85,70
2430000000.0,"Sleman, Sleman",4.0,3.0,1.0,192,135
2400000000.0,"Sleman, Sleman",4.0,3.0,1.0,187,135
2490000000.0,"Sleman, Sleman",4.0,3.0,1.0,200,135
550000000.0,"Banguntapan, Bantul",6.0,3.0,0.0,92,92
2400000000.0,"Sleman, Sleman",4.0,3.0,1.0,182,2408150000
2650000000.0,"Sleman, Sleman",4.0,3.0,1.0,213,135
675000000.0,"Kotagede, Yogyakarta",2.0,1.0,1.0,85,45
155000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,88,36
954000000.0,"Sedayu, Bantul",2.0,1.0,1.0,115,50
835000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,102,65
397000000.0,"Sleman, Sleman",2.0,1.0,2.0,101,42
1300000000.0,"Turi, Sleman",3.0,3.0,0.0,407,250
1200000000.0,"Purwomartani   , Sleman",3.0,3.0,1.0,90,107
1650000000.0,"Kasihan, Bantul",3.0,2.0,2.0,154,110
227000000.0,"Maguwoharjo, Yogyakarta",2.0,1.0,1.0,60,28
1850000000.0,"Ngemplak, Sleman",3.0,2.0,2.0,116,115
550000000.0,"Banguntapan, Bantul",6.0,3.0,0.0,94,94
325000000.0,"Bantul, Bantul",2.0,1.0,1.0,74,50
475000000.0,"Sedayu, Bantul",2.0,1.0,1.0,78,36
650000000.0,"Sedayu, Bantul",2.0,1.0,1.0,85,48
455000000.0,"Sedayu, Bantul",2.0,1.0,1.0,45,83
795000000.0,"Gamping, Sleman",3.0,2.0,2.0,141,130
12000000000.0,"Maguwoharjo, Yogyakarta",49.0,49.0,0.0,926,200
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
1300000000.0,"Godean, Sleman",3.0,3.0,1.0,77,130
2130000000.0,"Mlati, Sleman",3.0,2.0,1.0,111,107
4490000000.0,"Mlati, Sleman",3.0,3.0,2.0,260,142
3370000000.0,"Mlati, Sleman",3.0,3.0,3.0,166,135
2390000000.0,"Mlati, Sleman",4.0,4.0,2.0,110,70
685000000.0,"Sleman, Sleman",3.0,2.0,1.0,100,70
3300000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,148,135
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
885000000.0,"Ngemplak, Sleman",4.0,2.0,2.0,142,110
1720000000.0,"Ngaglik, Sleman",3.0,2.0,2.0,93,75
270000000.0,"Condong Catur, Sleman",2.0,1.0,1.0,61,30
675000000.0,"Bantul, Yogyakarta",2.0,1.0,1.0,85,45
260000000.0,"Gamping, Sleman",2.0,1.0,2.0,71,36
885000000.0,"Ngemplak, Sleman",4.0,2.0,0.0,142,110
255000000.0,"Danurejan, Yogyakarta",1.0,2.0,1.0,62,40
195000000.0,"Seturan, Yogyakarta",1.0,1.0,1.0,60,28
80000000.0,"Seturan, Yogyakarta",3.0,2.0,1.0,84,84
790000000.0,"Bantul, Bantul",3.0,2.0,2.0,77,60
549000000.0,"Ngaglik, Sleman",2.0,1.0,1.0,90,45
585000000.0,"Gamping, Sleman",2.0,1.0,1.0,80,55
1700000000.0,"Ngaglik, Sleman",3.0,3.0,1.0,96,70
1500000000.0,"Depok, Sleman",5.0,3.0,2.0,115,156
280000000.0,"Wonosari, Gunung Kidul",2.0,1.0,1.0,100,100
4099999999.9999995,"Kaliurang, Sleman",2.0,2.0,8.0,1640,300
350000000.0,"Moyudan, Sleman",2.0,1.0,2.0,103,50
2970000000.0,"Ngaglik, Sleman",12.0,12.0,2.0,210,250
598000000.0,"Berbah, Sleman",2.0,1.0,1.0,90,40
675000000.0,"Bantul, Bantul",2.0,1.0,1.0,85,45
1450000000.0,"Tegalrejo, Yogyakarta",2.0,2.0,2.0,72,84
480000000.0,"Kasihan, Bantul",3.0,1.0,2.0,98,50
1950000000.0,"Depok, Sleman",3.0,3.0,1.0,128,188
2200000000.0,"Depok, Sleman",3.0,3.0,2.0,139,125
690000000.0,"Bantul, Bantul",3.0,2.0,2.0,76,60
1800000000.0,"Banguntapan, Bantul",3.0,2.0,2.0,150,110
850000000.0,"Depok, Sleman",3.0,2.0,1.0,100,80
5500000000.0,"Mlati, Sleman",4.0,3.0,1.0,210,300
556000000.0,"Berbah, Sleman",2.0,1.0,1.0,84,46
1820000000.0,"Depok, Sleman",3.0,3.0,1.0,110,129
1300000000.0,"Ngaglik, Sleman",5.0,6.0,1.0,320,142
1390000000.0,"Ngaglik, Sleman",3.0,2.0,1.0,103,90
435000000.0,"Bantul, Bantul",2.0,1.0,1.0,90,45
1350000000.0,"Sleman, Sleman",3.0,2.0,1.0,103,100
1350000000.0,"Sleman, Sleman",3.0,2.0,1.0,103,100
495000000.0,"Jetis, Bantul",3.0,1.0,3.0,168,50
1350000000.0,"Sleman, Sleman",3.0,2.0,1.0,103,100
270000000.0,"Prambanan, Sleman",2.0,1.0,1.0,61,30
1450000000.0,"Banguntapan, Bantul",3.0,2.0,0.0,92,97
2230000000.0,"Sleman, Sleman",4.0,3.0,1.0,186,125
2190000000.0,"Sleman, Sleman",4.0,3.0,1.0,182,125
2290000000.0,"Sleman, Sleman",4.0,3.0,1.0,196,125
2260000000.0,"Sleman, Sleman",4.0,3.0,1.0,192,125
2320000000.0,"Sleman, Sleman",4.0,3.0,1.0,200,125
3080000000.0,"Sleman, Sleman",10.0,10.0,1.0,179,211
1650000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,230,67
1650000000.0,"Ngaglik, Sleman",3.0,3.0,2.0,230,67
750000000.0,"Gamping, Sleman",1.0,2.0,1.0,118,90
260000000.0,"Gamping, Sleman",2.0,1.0,0.0,71,36
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,71,36
260000000.0,"Sentolo, Kulon Progo",2.0,1.0,2.0,71,36
350000000.0,"Sentolo, Kulon Progo",1.0,1.0,1.0,71,36
1820000000.0,"Gamping, Sleman",3.0,2.0,1.0,140,158
1480000000.0,"Berbah, Sleman",3.0,2.0,2.0,125,100
1820000000.0,"Jetis, Yogyakarta",3.0,2.0,1.0,140,158
4200000000.0,"Kalasan, Sleman",8.0,4.0,0.0,1100,500
1400000000.0,"Kalasan, Sleman",4.0,4.0,2.0,428,140
2250000000.0,"Gamping, Sleman",4.0,3.0,2.0,183,135
350000000.0,"Sleman, Sleman",2.0,1.0,1.0,104,50
3700000000.0,"Caturtunggal, Sleman",12.0,3.0,1.0,305,250
3700000000.0,"Caturtunggal, Sleman",12.0,3.0,1.0,305,250
1290000000.0,"Banguntapan, Bantul",4.0,3.0,1.0,99,105
411000000.0,"Prambanan, Sleman",2.0,1.0,1.0,85,36
270000000.0,"Sentolo, Kulon Progo",1.0,1.0,0.0,71,36
850000000.0,"Umbulharjo, Yogyakarta",3.0,3.0,2.0,70,70
870000000.0,"Banguntapan, Bantul",3.0,2.0,1.0,89,76
592000000.0,"Mlati, Sleman",2.0,1.0,1.0,104,50
270000000.0,"Prambanan, Sleman",2.0,1.0,1.0,61,30
